id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage
336350,Male,27,1,8.0,1,< 1 Year,No,44891.0,152.0,112
14730,Male,20,1,50.0,1,< 1 Year,No,29369.0,160.0,244
180277,Female,27,1,10.0,1,< 1 Year,No,31209.0,152.0,246
314416,Female,25,1,30.0,1,< 1 Year,No,22884.0,152.0,240
384020,Female,24,1,6.0,1,< 1 Year,No,29776.0,152.0,235
241408,Male,29,1,28.0,1,< 1 Year,No,34965.0,152.0,58
194842,Male,73,1,8.0,1,1-2 Year,No,2630.0,25.0,279
202418,Female,28,1,27.0,0,< 1 Year,No,24301.0,152.0,191
115474,Male,56,1,33.0,1,1-2 Year,No,36924.0,124.0,43
243350,Female,46,1,28.0,1,1-2 Year,No,57886.0,26.0,280
41101,Male,25,1,8.0,1,< 1 Year,No,45752.0,152.0,67
146182,Female,29,1,6.0,1,< 1 Year,No,28967.0,152.0,254
231223,Male,22,1,8.0,1,< 1 Year,No,42479.0,152.0,131
98476,Male,27,1,28.0,1,< 1 Year,No,31308.0,152.0,37
381253,Male,25,1,39.0,1,< 1 Year,No,28625.0,152.0,80
441115,Female,25,1,6.0,1,< 1 Year,No,24972.0,152.0,22
202662,Male,55,1,8.0,1,1-2 Year,No,2630.0,19.0,132
194015,Female,42,1,46.0,1,1-2 Year,No,21547.0,26.0,68
407182,Female,75,1,48.0,1,1-2 Year,No,2630.0,15.0,281
88596,Male,43,1,28.0,1,1-2 Year,No,49039.0,122.0,191
130274,Male,32,1,8.0,1,< 1 Year,No,2630.0,151.0,171
210889,Female,21,1,28.0,1,< 1 Year,No,63969.0,160.0,274
286595,Female,32,1,3.0,0,1-2 Year,No,23521.0,26.0,27
212675,Male,35,1,13.0,1,1-2 Year,No,2630.0,154.0,30
19691,Male,25,1,50.0,1,< 1 Year,No,28144.0,152.0,32
325645,Male,39,1,28.0,1,1-2 Year,No,39366.0,124.0,193
387920,Female,30,1,50.0,1,1-2 Year,No,27577.0,8.0,164
216905,Female,24,1,8.0,1,< 1 Year,No,28540.0,152.0,132
269782,Female,47,1,52.0,0,1-2 Year,No,51688.0,13.0,166
87950,Male,21,1,47.0,1,< 1 Year,No,35635.0,160.0,274
60666,Female,24,1,28.0,1,< 1 Year,No,76680.0,152.0,50
201088,Female,21,1,46.0,1,< 1 Year,No,27754.0,160.0,165
21713,Male,26,1,32.0,1,< 1 Year,No,25393.0,152.0,220
454060,Male,23,1,29.0,1,< 1 Year,No,35719.0,152.0,241
86388,Female,25,1,43.0,0,< 1 Year,No,22787.0,151.0,127
264682,Male,27,1,8.0,1,< 1 Year,No,49735.0,152.0,203
324761,Male,26,1,50.0,1,< 1 Year,No,26685.0,152.0,116
66866,Female,26,1,6.0,1,< 1 Year,No,17089.0,152.0,199
38029,Female,58,1,50.0,1,1-2 Year,No,30509.0,152.0,72
198529,Male,27,1,28.0,1,< 1 Year,No,29873.0,152.0,92
376962,Male,25,1,28.0,1,< 1 Year,No,54739.0,152.0,15
334958,Female,28,1,46.0,1,< 1 Year,No,26353.0,152.0,94
190395,Male,41,1,30.0,1,1-2 Year,No,24968.0,124.0,265
52141,Female,24,1,29.0,1,< 1 Year,No,30476.0,152.0,219
52628,Male,24,1,29.0,1,< 1 Year,No,27397.0,152.0,191
382357,Male,24,1,29.0,1,< 1 Year,No,33747.0,152.0,19
194641,Male,32,1,29.0,1,< 1 Year,No,36493.0,152.0,188
111170,Male,32,1,21.0,1,< 1 Year,No,32131.0,152.0,92
112987,Female,69,1,8.0,1,1-2 Year,No,38146.0,124.0,25
194323,Male,58,1,2.0,1,1-2 Year,No,39057.0,26.0,219
397561,Male,23,1,30.0,1,< 1 Year,No,2630.0,160.0,59
475610,Female,23,1,30.0,1,< 1 Year,No,28722.0,152.0,149
382599,Male,42,1,28.0,1,1-2 Year,No,31679.0,125.0,296
7152,Female,22,1,41.0,1,< 1 Year,No,39820.0,160.0,153
224007,Female,32,1,50.0,1,< 1 Year,No,23916.0,152.0,200
173810,Male,60,1,14.0,1,1-2 Year,No,35427.0,26.0,50
288749,Male,20,1,16.0,1,< 1 Year,No,2630.0,160.0,89
282947,Male,23,1,23.0,1,< 1 Year,No,30761.0,26.0,25
181,Male,30,1,28.0,1,1-2 Year,No,40167.0,125.0,264
66218,Female,53,1,39.0,1,1-2 Year,No,36196.0,26.0,153
301358,Female,45,1,28.0,1,1-2 Year,No,42534.0,26.0,76
320324,Female,37,1,45.0,0,1-2 Year,No,27815.0,124.0,192
197114,Female,38,1,8.0,0,1-2 Year,No,35631.0,124.0,245
190323,Female,24,1,47.0,0,< 1 Year,No,2630.0,152.0,283
59633,Female,43,1,28.0,0,1-2 Year,No,40559.0,26.0,80
86620,Female,42,1,28.0,1,1-2 Year,No,33435.0,124.0,87
5493,Female,20,1,16.0,1,< 1 Year,No,27028.0,160.0,167
427563,Female,23,1,20.0,1,< 1 Year,No,2630.0,124.0,122
419340,Male,22,1,41.0,1,< 1 Year,No,26136.0,152.0,44
221970,Male,25,1,30.0,1,< 1 Year,No,28368.0,152.0,185
302814,Male,61,1,37.0,1,1-2 Year,No,2630.0,152.0,216
196941,Male,23,1,28.0,1,< 1 Year,No,84928.0,152.0,160
134732,Male,59,1,28.0,1,1-2 Year,No,62188.0,26.0,253
321366,Male,30,1,0.0,1,< 1 Year,No,2630.0,152.0,127
484889,Male,28,1,30.0,1,< 1 Year,No,24771.0,152.0,251
148987,Male,51,1,28.0,1,1-2 Year,No,24556.0,25.0,202
211751,Male,34,1,11.0,0,1-2 Year,No,2630.0,26.0,107
46623,Female,25,1,41.0,1,< 1 Year,No,40312.0,152.0,76
234607,Male,31,1,3.0,1,< 1 Year,No,35751.0,152.0,252
165859,Female,36,1,8.0,1,1-2 Year,No,42362.0,124.0,190
20387,Female,46,1,28.0,0,1-2 Year,No,47075.0,26.0,163
270852,Female,30,1,11.0,1,< 1 Year,No,37344.0,152.0,160
61520,Female,22,1,28.0,1,< 1 Year,No,30162.0,152.0,17
90704,Female,23,1,28.0,0,< 1 Year,No,32097.0,26.0,168
122752,Female,59,1,28.0,0,1-2 Year,No,50521.0,26.0,142
5361,Male,62,1,50.0,1,1-2 Year,No,22986.0,124.0,105
127903,Female,28,1,41.0,1,< 1 Year,No,32002.0,152.0,126
504267,Female,26,1,33.0,1,< 1 Year,No,33123.0,152.0,146
420206,Male,23,1,41.0,1,< 1 Year,No,51508.0,152.0,13
419132,Female,27,1,41.0,1,< 1 Year,No,42695.0,152.0,169
344032,Male,25,1,29.0,1,< 1 Year,No,30537.0,152.0,285
256387,Female,63,1,43.0,0,1-2 Year,No,2630.0,152.0,43
156532,Male,50,1,28.0,1,1-2 Year,No,34584.0,26.0,68
60856,Female,23,1,36.0,0,< 1 Year,No,36014.0,152.0,138
282296,Male,26,1,29.0,1,< 1 Year,No,37998.0,152.0,203
501960,Female,27,1,8.0,1,< 1 Year,No,34992.0,26.0,152
319235,Male,26,1,41.0,1,< 1 Year,No,24777.0,152.0,187
204066,Female,27,1,41.0,1,< 1 Year,No,33325.0,152.0,243
504461,Female,25,1,24.0,1,< 1 Year,No,40503.0,152.0,159
57776,Female,25,1,8.0,1,< 1 Year,No,26547.0,152.0,203
61584,Female,61,1,15.0,1,1-2 Year,No,29264.0,14.0,237
489150,Female,32,1,46.0,1,1-2 Year,No,45874.0,26.0,113
333184,Female,21,1,37.0,1,< 1 Year,No,2630.0,160.0,188
365328,Male,56,1,24.0,1,1-2 Year,No,2630.0,124.0,150
382822,Male,30,1,11.0,1,< 1 Year,No,73791.0,152.0,205
160890,Female,45,1,11.0,1,1-2 Year,No,32152.0,124.0,151
12231,Female,58,1,30.0,1,1-2 Year,No,39425.0,152.0,84
179049,Male,23,1,28.0,1,< 1 Year,No,35651.0,152.0,101
363538,Male,30,1,17.0,1,< 1 Year,No,38189.0,152.0,259
331051,Male,50,1,28.0,1,1-2 Year,No,38558.0,25.0,195
455896,Male,37,1,15.0,1,1-2 Year,No,26292.0,152.0,296
133063,Male,23,1,41.0,1,< 1 Year,No,28905.0,152.0,244
460852,Male,47,1,35.0,1,1-2 Year,No,44240.0,26.0,48
291170,Male,22,1,8.0,1,< 1 Year,No,56822.0,152.0,85
241460,Female,21,1,27.0,0,< 1 Year,No,25934.0,160.0,90
493203,Male,25,1,11.0,1,< 1 Year,No,30929.0,152.0,50
368627,Female,78,1,28.0,1,1-2 Year,No,73269.0,122.0,226
483208,Female,28,1,28.0,1,< 1 Year,No,38887.0,152.0,21
316199,Male,22,1,29.0,1,< 1 Year,No,30970.0,152.0,187
449660,Female,27,1,28.0,1,< 1 Year,No,28055.0,152.0,293
295306,Male,39,1,16.0,1,1-2 Year,No,31571.0,124.0,80
180681,Female,25,1,28.0,1,< 1 Year,No,49352.0,151.0,215
134917,Female,25,1,25.0,0,< 1 Year,No,26799.0,152.0,43
449466,Female,25,1,32.0,1,< 1 Year,No,24629.0,152.0,122
210153,Female,26,1,21.0,1,< 1 Year,No,29081.0,152.0,134
225275,Female,41,1,41.0,1,1-2 Year,No,31160.0,136.0,79
251950,Female,22,1,36.0,0,< 1 Year,No,27558.0,152.0,102
487757,Female,25,1,28.0,1,< 1 Year,No,2630.0,152.0,237
267084,Male,31,1,11.0,0,< 1 Year,No,27047.0,152.0,161
67760,Male,24,1,3.0,1,< 1 Year,No,29171.0,152.0,66
291646,Female,29,1,7.0,1,< 1 Year,No,29272.0,152.0,299
149815,Female,57,1,2.0,1,1-2 Year,No,33136.0,30.0,79
117418,Male,73,1,41.0,1,1-2 Year,No,27190.0,26.0,51
352654,Female,21,1,47.0,1,< 1 Year,No,24096.0,152.0,214
173614,Male,31,1,46.0,1,< 1 Year,No,37218.0,152.0,104
349024,Male,50,1,11.0,1,1-2 Year,No,76860.0,152.0,109
116975,Male,21,1,46.0,1,< 1 Year,No,24636.0,160.0,272
262500,Female,69,1,28.0,1,1-2 Year,No,38780.0,26.0,111
144989,Male,23,1,8.0,1,< 1 Year,No,39546.0,152.0,175
503950,Female,27,1,33.0,1,< 1 Year,No,35909.0,152.0,16
160602,Female,24,1,29.0,1,< 1 Year,No,36154.0,152.0,288
497042,Male,45,1,8.0,1,1-2 Year,No,40066.0,26.0,201
354837,Female,22,1,8.0,1,< 1 Year,No,70520.0,160.0,75
342040,Female,25,1,45.0,1,< 1 Year,No,29484.0,152.0,205
84742,Male,22,1,30.0,1,< 1 Year,No,25251.0,152.0,180
250848,Male,26,1,41.0,1,< 1 Year,No,43015.0,152.0,284
436318,Male,27,1,29.0,1,< 1 Year,No,39188.0,160.0,283
383650,Female,48,1,28.0,1,1-2 Year,No,49095.0,26.0,194
99408,Male,28,1,28.0,1,< 1 Year,No,52228.0,152.0,248
190409,Male,29,1,4.0,0,< 1 Year,No,26113.0,154.0,197
436004,Male,22,1,33.0,1,< 1 Year,No,2630.0,160.0,46
108534,Female,31,1,10.0,1,< 1 Year,No,17734.0,152.0,150
438284,Female,22,1,21.0,1,< 1 Year,No,36592.0,152.0,162
232333,Male,47,1,41.0,1,1-2 Year,No,2630.0,26.0,206
506503,Female,25,1,16.0,1,< 1 Year,No,20535.0,152.0,91
64880,Male,71,1,46.0,1,1-2 Year,No,39303.0,11.0,294
130992,Female,22,1,28.0,1,< 1 Year,No,28367.0,152.0,105
408225,Male,37,1,8.0,1,1-2 Year,No,43085.0,30.0,12
497431,Male,60,1,50.0,1,1-2 Year,No,42057.0,124.0,106
164497,Female,22,1,24.0,0,< 1 Year,No,28496.0,160.0,103
491051,Female,28,1,30.0,1,< 1 Year,No,31548.0,152.0,227
467572,Female,26,1,11.0,1,< 1 Year,No,28534.0,152.0,39
188489,Male,44,1,28.0,0,1-2 Year,No,30024.0,156.0,105
244222,Female,31,1,13.0,1,< 1 Year,No,18439.0,152.0,95
363955,Female,25,1,30.0,1,< 1 Year,No,26333.0,152.0,94
15946,Female,61,1,28.0,1,1-2 Year,No,38487.0,152.0,166
133465,Female,22,1,44.0,1,< 1 Year,No,2630.0,152.0,274
305165,Female,53,1,28.0,1,1-2 Year,No,49314.0,26.0,102
282696,Male,46,1,28.0,1,1-2 Year,No,2630.0,157.0,235
46542,Male,72,0,46.0,0,1-2 Year,No,67799.0,29.0,280
155493,Female,21,1,8.0,1,< 1 Year,No,73281.0,160.0,253
122390,Female,22,1,6.0,1,< 1 Year,No,22536.0,152.0,245
90143,Male,27,1,45.0,1,< 1 Year,No,35393.0,152.0,133
286836,Female,23,1,3.0,1,< 1 Year,No,22387.0,152.0,239
338651,Male,23,1,33.0,1,< 1 Year,No,34917.0,152.0,116
283979,Female,60,1,24.0,1,1-2 Year,No,25184.0,124.0,124
172434,Male,29,1,32.0,1,< 1 Year,No,2630.0,160.0,163
53320,Female,68,1,28.0,1,1-2 Year,No,30404.0,124.0,26
188367,Female,31,1,33.0,1,1-2 Year,No,29849.0,18.0,277
29161,Female,21,1,36.0,1,< 1 Year,No,43063.0,160.0,42
102857,Female,24,1,21.0,1,< 1 Year,No,25040.0,152.0,228
497015,Female,22,1,3.0,1,< 1 Year,No,2630.0,160.0,99
44880,Female,26,1,41.0,1,< 1 Year,No,25215.0,152.0,75
345202,Female,23,1,2.0,1,< 1 Year,No,27416.0,152.0,254
371352,Male,39,1,28.0,1,1-2 Year,No,36766.0,124.0,83
233585,Female,32,1,15.0,1,< 1 Year,No,37803.0,152.0,124
296721,Female,24,1,33.0,1,< 1 Year,No,32722.0,152.0,159
25733,Male,43,1,28.0,1,1-2 Year,No,51935.0,26.0,102
414741,Female,25,1,18.0,1,< 1 Year,No,30777.0,152.0,273
151939,Female,21,1,8.0,1,< 1 Year,No,41744.0,160.0,218
374248,Female,27,1,47.0,1,< 1 Year,No,26506.0,152.0,198
379784,Female,60,1,39.0,1,1-2 Year,No,55984.0,26.0,250
94254,Male,26,1,28.0,1,< 1 Year,No,44248.0,152.0,48
33034,Male,25,1,35.0,1,< 1 Year,No,30174.0,151.0,171
220365,Female,22,1,14.0,1,< 1 Year,No,22800.0,152.0,236
249353,Female,23,1,8.0,1,< 1 Year,No,37484.0,152.0,122
243613,Female,23,1,14.0,1,< 1 Year,No,43924.0,152.0,123
283467,Female,29,1,35.0,1,< 1 Year,No,43005.0,152.0,75
158699,Male,69,1,28.0,1,1-2 Year,No,45225.0,26.0,153
456443,Male,24,1,8.0,1,< 1 Year,No,18451.0,152.0,101
41029,Male,25,1,3.0,1,< 1 Year,No,2630.0,152.0,292
256038,Female,22,1,6.0,1,< 1 Year,No,24143.0,152.0,179
374065,Male,64,1,28.0,1,1-2 Year,No,43229.0,122.0,276
382691,Female,24,1,28.0,1,< 1 Year,No,69155.0,152.0,16
305796,Female,22,1,3.0,1,< 1 Year,No,21969.0,152.0,186
384592,Female,23,1,30.0,1,< 1 Year,No,27649.0,152.0,245
210919,Female,25,1,33.0,1,< 1 Year,No,49519.0,152.0,167
265751,Female,22,1,14.0,1,< 1 Year,No,38543.0,152.0,155
372225,Male,24,1,41.0,1,< 1 Year,No,2630.0,160.0,222
453394,Male,43,1,18.0,1,1-2 Year,No,26642.0,26.0,290
501739,Male,21,1,46.0,1,< 1 Year,No,25195.0,160.0,24
400004,Male,26,1,8.0,1,< 1 Year,No,43111.0,152.0,168
287473,Female,27,1,46.0,1,< 1 Year,No,20316.0,152.0,113
142508,Female,22,1,46.0,1,< 1 Year,No,52167.0,152.0,26
150298,Male,25,1,27.0,0,< 1 Year,No,30138.0,152.0,137
249751,Female,21,1,28.0,0,< 1 Year,No,39148.0,152.0,275
364500,Female,39,1,11.0,1,1-2 Year,No,27503.0,4.0,209
463401,Female,22,1,29.0,1,< 1 Year,No,31086.0,160.0,88
226869,Male,23,1,46.0,1,< 1 Year,No,22345.0,152.0,103
210700,Male,48,1,47.0,0,< 1 Year,No,2630.0,1.0,10
14424,Male,26,1,15.0,1,< 1 Year,No,26179.0,152.0,101
257936,Female,23,1,28.0,1,< 1 Year,No,47514.0,152.0,200
348657,Female,25,1,46.0,1,< 1 Year,No,24752.0,152.0,207
210182,Male,26,1,35.0,1,< 1 Year,No,37450.0,152.0,190
87254,Female,21,1,30.0,1,< 1 Year,No,29965.0,152.0,113
394455,Female,23,1,28.0,1,< 1 Year,No,47474.0,152.0,131
446568,Male,28,1,45.0,1,< 1 Year,No,41565.0,152.0,17
341382,Male,25,1,46.0,1,< 1 Year,No,2630.0,152.0,142
185464,Male,23,1,30.0,1,< 1 Year,No,35949.0,26.0,47
204679,Male,48,1,28.0,1,1-2 Year,No,64805.0,124.0,45
43935,Male,28,1,3.0,1,< 1 Year,No,29842.0,160.0,175
147575,Female,24,1,11.0,1,< 1 Year,No,46588.0,152.0,124
281475,Female,24,1,16.0,1,< 1 Year,No,35435.0,152.0,224
313007,Male,21,1,30.0,1,< 1 Year,No,29275.0,160.0,51
290545,Female,26,1,11.0,1,< 1 Year,No,37979.0,152.0,86
60072,Female,47,1,47.0,1,1-2 Year,No,19684.0,26.0,236
391931,Female,24,1,41.0,1,< 1 Year,No,33412.0,26.0,87
38106,Male,30,1,28.0,1,< 1 Year,No,49855.0,152.0,274
432317,Female,28,1,41.0,1,< 1 Year,No,31380.0,152.0,50
270481,Male,22,1,12.0,1,< 1 Year,No,28397.0,152.0,146
231741,Male,28,1,15.0,1,< 1 Year,No,2630.0,160.0,85
51486,Female,25,1,36.0,1,< 1 Year,No,39040.0,152.0,19
210657,Female,23,1,12.0,1,< 1 Year,No,28381.0,26.0,297
60468,Female,22,1,36.0,1,< 1 Year,No,35734.0,152.0,39
192294,Male,30,1,36.0,1,< 1 Year,No,30160.0,152.0,175
317149,Male,23,1,47.0,1,< 1 Year,No,40855.0,152.0,247
326496,Male,77,1,25.0,1,1-2 Year,No,2630.0,26.0,112
458073,Male,20,1,8.0,1,< 1 Year,No,29740.0,160.0,233
423918,Male,21,1,24.0,1,< 1 Year,No,35243.0,152.0,46
173601,Female,72,1,41.0,1,1-2 Year,No,37328.0,26.0,24
436870,Female,26,1,35.0,1,< 1 Year,No,29258.0,152.0,185
42423,Male,48,1,46.0,1,1-2 Year,No,27057.0,124.0,84
307856,Female,53,1,46.0,1,1-2 Year,No,28141.0,124.0,107
467147,Female,29,1,35.0,1,< 1 Year,No,27126.0,152.0,135
91214,Female,47,1,8.0,1,1-2 Year,No,33189.0,124.0,228
124152,Female,31,1,28.0,1,< 1 Year,No,33805.0,152.0,212
362026,Female,35,1,29.0,1,1-2 Year,No,33664.0,26.0,19
280398,Female,21,1,46.0,1,< 1 Year,No,42042.0,160.0,190
31805,Female,26,1,12.0,1,< 1 Year,No,21754.0,152.0,286
403020,Female,20,1,49.0,1,< 1 Year,No,37902.0,160.0,229
483267,Male,46,1,41.0,1,1-2 Year,No,29737.0,136.0,46
359187,Female,28,1,46.0,1,< 1 Year,No,23541.0,152.0,116
194180,Female,28,1,29.0,1,< 1 Year,No,39742.0,152.0,144
395737,Female,37,1,28.0,1,1-2 Year,No,59941.0,152.0,78
66730,Male,36,1,28.0,1,1-2 Year,No,40932.0,26.0,221
147890,Male,23,1,18.0,1,< 1 Year,No,19565.0,152.0,63
278258,Female,39,1,28.0,1,1-2 Year,No,56383.0,124.0,219
207116,Male,55,1,28.0,1,1-2 Year,No,35770.0,24.0,60
223460,Female,25,1,37.0,1,< 1 Year,No,35813.0,152.0,195
261349,Male,25,1,36.0,1,< 1 Year,No,2630.0,151.0,252
44527,Female,29,1,11.0,1,< 1 Year,No,36781.0,152.0,209
490037,Male,23,1,46.0,1,< 1 Year,No,28848.0,152.0,73
337733,Female,45,1,11.0,1,1-2 Year,No,33295.0,26.0,251
22726,Male,51,1,28.0,1,1-2 Year,No,53426.0,26.0,99
185756,Female,28,1,35.0,1,< 1 Year,No,33023.0,152.0,67
118320,Female,22,1,47.0,1,< 1 Year,No,24579.0,152.0,49
324535,Male,41,1,28.0,1,1-2 Year,No,25073.0,124.0,224
310809,Male,25,1,39.0,1,< 1 Year,No,33344.0,152.0,262
13087,Female,36,1,32.0,1,1-2 Year,No,2630.0,26.0,83
440541,Male,25,1,29.0,1,< 1 Year,No,37230.0,152.0,178
61650,Female,80,1,7.0,1,1-2 Year,No,2630.0,26.0,151
207899,Female,21,1,15.0,0,< 1 Year,No,17757.0,160.0,287
112443,Male,23,1,30.0,1,< 1 Year,No,16105.0,152.0,43
347634,Female,22,1,29.0,1,< 1 Year,No,33400.0,152.0,87
443041,Female,27,1,36.0,1,< 1 Year,No,46139.0,152.0,28
372608,Male,25,1,36.0,1,< 1 Year,No,40734.0,152.0,257
214423,Male,22,1,4.0,1,< 1 Year,No,28331.0,152.0,21
333546,Female,29,1,21.0,1,< 1 Year,No,31568.0,152.0,154
265187,Female,25,1,16.0,1,< 1 Year,No,23338.0,152.0,136
333246,Male,24,1,18.0,1,< 1 Year,No,29129.0,152.0,193
492949,Female,25,1,41.0,1,< 1 Year,No,25087.0,152.0,52
483571,Male,40,1,48.0,1,1-2 Year,No,2630.0,26.0,125
144114,Female,21,1,18.0,1,< 1 Year,No,34017.0,152.0,243
187580,Female,50,1,46.0,1,1-2 Year,No,34798.0,122.0,246
115269,Female,23,1,2.0,1,< 1 Year,No,2630.0,152.0,46
151620,Male,65,1,27.0,0,1-2 Year,No,2630.0,154.0,30
19067,Male,25,1,8.0,1,< 1 Year,No,26242.0,152.0,205
472586,Female,49,1,28.0,1,1-2 Year,No,37397.0,26.0,111
51848,Female,26,1,13.0,1,< 1 Year,No,25152.0,152.0,281
284155,Male,24,1,45.0,1,< 1 Year,No,27260.0,152.0,10
96011,Male,22,1,50.0,1,< 1 Year,No,32104.0,152.0,120
444087,Female,55,1,19.0,1,1-2 Year,No,32420.0,26.0,294
493864,Female,27,1,50.0,1,< 1 Year,No,40063.0,152.0,106
189359,Female,22,1,15.0,1,< 1 Year,No,32609.0,26.0,121
204079,Female,39,1,33.0,1,1-2 Year,No,33270.0,124.0,187
166008,Female,23,1,28.0,1,< 1 Year,No,35414.0,152.0,224
73709,Male,44,1,6.0,1,1-2 Year,No,27400.0,124.0,158
191821,Male,24,1,8.0,1,< 1 Year,No,60280.0,152.0,22
144973,Female,27,1,45.0,0,< 1 Year,No,26582.0,152.0,25
220394,Male,35,1,10.0,1,1-2 Year,No,29869.0,152.0,45
315687,Male,32,1,29.0,1,< 1 Year,No,27891.0,152.0,181
55804,Male,27,1,27.0,1,< 1 Year,No,25706.0,152.0,161
505845,Female,26,1,45.0,1,< 1 Year,No,2630.0,152.0,91
354899,Male,23,1,28.0,1,< 1 Year,No,24345.0,152.0,234
11191,Female,25,1,28.0,1,< 1 Year,No,42598.0,152.0,45
354299,Male,63,1,28.0,0,1-2 Year,No,33532.0,26.0,261
63371,Male,23,1,2.0,1,< 1 Year,No,23014.0,152.0,115
476554,Male,43,1,46.0,1,1-2 Year,No,29414.0,26.0,270
230942,Male,60,1,15.0,1,1-2 Year,No,86259.0,14.0,85
156937,Male,26,1,28.0,1,< 1 Year,No,26038.0,152.0,159
48497,Male,67,1,50.0,0,1-2 Year,No,33760.0,124.0,39
192441,Male,25,1,7.0,1,< 1 Year,No,38397.0,152.0,141
133554,Female,35,1,39.0,1,1-2 Year,No,2630.0,127.0,122
113914,Female,23,1,25.0,1,< 1 Year,No,28382.0,151.0,49
274011,Male,34,1,28.0,0,1-2 Year,No,2630.0,26.0,100
470502,Female,60,1,28.0,1,1-2 Year,No,37707.0,26.0,177
364784,Female,24,1,15.0,0,< 1 Year,No,26712.0,152.0,162
30445,Female,31,1,11.0,1,1-2 Year,No,32117.0,26.0,296
303173,Female,55,1,33.0,1,1-2 Year,No,32616.0,124.0,230
355990,Female,23,1,30.0,1,< 1 Year,No,24730.0,152.0,136
430577,Male,23,1,11.0,1,< 1 Year,No,18578.0,152.0,183
390225,Female,47,1,28.0,1,1-2 Year,No,33195.0,26.0,132
218831,Female,77,1,28.0,1,1-2 Year,No,41250.0,26.0,84
375300,Male,52,1,6.0,1,1-2 Year,No,30543.0,26.0,248
262187,Male,33,1,19.0,1,< 1 Year,No,2630.0,124.0,215
105314,Male,59,1,39.0,1,1-2 Year,No,29308.0,26.0,52
116277,Male,26,1,36.0,1,< 1 Year,No,31943.0,152.0,170
470559,Female,27,1,30.0,1,< 1 Year,No,2630.0,152.0,79
269614,Male,23,1,8.0,1,< 1 Year,No,48881.0,152.0,141
172525,Male,30,1,14.0,1,< 1 Year,No,32336.0,152.0,150
71959,Female,35,1,8.0,1,1-2 Year,No,31414.0,124.0,259
495490,Female,24,1,46.0,1,< 1 Year,No,27865.0,152.0,27
462529,Male,46,1,41.0,1,1-2 Year,No,2630.0,26.0,167
264758,Male,39,1,3.0,1,1-2 Year,No,18287.0,124.0,197
507591,Female,31,1,29.0,1,< 1 Year,No,22479.0,152.0,279
455223,Female,52,1,9.0,1,1-2 Year,No,34750.0,26.0,215
32714,Female,20,1,33.0,1,< 1 Year,No,2630.0,160.0,268
283691,Female,69,1,3.0,1,1-2 Year,No,23790.0,124.0,178
1187,Male,59,1,28.0,1,1-2 Year,No,36629.0,120.0,263
309003,Male,71,1,3.0,1,1-2 Year,No,48976.0,26.0,103
76337,Female,21,1,33.0,1,< 1 Year,No,29266.0,152.0,171
122809,Female,42,1,33.0,1,1-2 Year,No,35422.0,124.0,97
181711,Female,33,1,11.0,0,< 1 Year,No,21717.0,152.0,101
241509,Male,22,1,45.0,1,< 1 Year,No,34575.0,152.0,148
340569,Female,76,1,28.0,1,1-2 Year,No,23926.0,152.0,171
503115,Male,34,1,0.0,1,1-2 Year,No,2630.0,26.0,232
53566,Female,24,1,2.0,1,< 1 Year,No,29377.0,152.0,227
427262,Female,23,1,33.0,1,< 1 Year,No,30534.0,152.0,267
326550,Female,27,1,12.0,1,< 1 Year,No,2630.0,152.0,42
142302,Female,39,1,30.0,1,1-2 Year,No,2630.0,160.0,224
43434,Male,68,1,20.0,1,1-2 Year,No,2630.0,26.0,62
30042,Female,24,1,8.0,1,< 1 Year,No,44340.0,152.0,81
188832,Male,44,1,13.0,1,1-2 Year,No,27765.0,124.0,12
107856,Female,24,1,11.0,0,< 1 Year,No,2630.0,156.0,53
429161,Female,22,1,15.0,1,< 1 Year,No,27730.0,152.0,28
472593,Male,44,1,28.0,1,1-2 Year,No,79550.0,24.0,109
293327,Female,27,1,27.0,1,< 1 Year,No,37338.0,152.0,222
126824,Male,34,1,37.0,1,< 1 Year,No,40522.0,152.0,53
203106,Female,45,1,28.0,1,1-2 Year,No,47959.0,122.0,122
262396,Male,75,1,28.0,1,1-2 Year,No,47437.0,26.0,296
380975,Male,22,1,28.0,1,< 1 Year,No,29409.0,152.0,56
149943,Male,33,1,33.0,0,1-2 Year,No,28835.0,154.0,152
205899,Male,48,1,47.0,0,1-2 Year,No,43437.0,26.0,203
359795,Male,44,1,41.0,1,1-2 Year,No,36226.0,124.0,254
252368,Female,68,1,46.0,1,1-2 Year,No,25759.0,124.0,248
134017,Male,50,1,28.0,1,1-2 Year,No,35808.0,26.0,182
10688,Female,21,1,21.0,1,< 1 Year,No,30520.0,152.0,217
84652,Male,26,1,11.0,1,< 1 Year,No,40636.0,152.0,296
102999,Female,25,1,47.0,1,< 1 Year,No,34620.0,152.0,216
335131,Female,40,1,43.0,1,1-2 Year,No,28786.0,26.0,190
164761,Male,51,1,30.0,0,1-2 Year,No,22536.0,26.0,114
153469,Male,26,1,32.0,0,< 1 Year,No,2630.0,152.0,38
257473,Male,23,1,29.0,1,< 1 Year,No,40171.0,26.0,37
475066,Female,23,1,41.0,1,< 1 Year,No,27445.0,152.0,125
212819,Male,25,1,8.0,1,< 1 Year,No,40429.0,152.0,147
282561,Female,25,1,32.0,1,< 1 Year,No,39014.0,152.0,69
